SiteCode,No,NoType,GroupNo,Space,Building Phase,Area,Unit type,Unit entropy,Description,Sieved,Date,ID,Start Date,End Date,Period_Date,Attribution
SKH06,2340,Deposit,989,989,S4.1,161/743,Wall,in situ,wall - MISSING CTX SHEET?,FALSE,03/07/2006,SGB/HK,1720,1760,1720-1780,Lodge/Dining Room & Chambers
SKH06,2341,Deposit,2520,2520,S25.3,161/743,Wall,disorganized,black turf layer and green,FALSE,03/07/2006,SGB/HK,,1720,1690-1720,Boys Lodge (servants?)
SKH06,2342,Deposit,1257,1257,MR.1,743,External area,in situ,black charcoal layer - west of 1624,FALSE,03/07/2006,PK,1700,1900,,Main Road
SKH06,2343,Deposit,2344,2344,S8.2,161/743,Wall,disorganized,turf collapse up against weast wall,FALSE,03/07/2006,SÞ/ÁE,1750,1800,1750-1810,Nursery/Private Chambers
SKH06,2344,Group,163,2344,S8.1,161/743,Building,in situ,earlier phase of room [39],FALSE,03/07/2006,SÞ/ÁE,1720,1750,1720-1750,Nursery
SKH06,2345,Deposit,2326,2326,S17.5,1293,Floor,in situ,peatash layer in corridor [2326],TRUE,03/07/2006,BL,1720,1750,1720-1750,Meat Store
SKH06,2346,Deposit,546,546,S31.1,743,External area,in situ,turf layer in drain ? - fill between 1200 and 1100,FALSE,03/07/2006,ÓGS,1650,1700,1660-1690,Bishops Former Living Quarters
SKH06,2347,Deposit,2214,1624,S6.1,743,Floor,in situ,turf leveling layer,FALSE,03/07/2006,GML,1720,1760,1720-1780,Bishops Living Quarters
SKH06,2348,Deposit,2344,2344,S8.2,161/743,Wall,disorganized,mixed compact debris,FALSE,03/07/2006,SÞ/ÁE,1750,1800,1750-1810,Nursery/Private Chambers
SKH06,2349,Deposit,2344,2344,S8.2,161/743,Wall,disorganized,mixed turf debris possible leveling,FALSE,03/07/2006,SÞ/ÁE,1750,1800,1750-1810,Nursery/Private Chambers
SKH06,2350,Deposit,1684,1684,S10.1,743,Floor,disturbed,"silty, mixed layer from rebuilding ?",FALSE,03/07/2006,MS,1700,1740,1690-1750,Kitchen
SKH06,2351,Deposit,1257,1257,MR.1,743,External area,in situ,"mix of turf, peatsh and charcoal - west of 1624",FALSE,03/07/2006,PK,1700,1900,,Main Road
SKH06,2352,Deposit,2292,1884,S18.3,1293,Floor,in situ,flagstones on the south side,FALSE,03/07/2006,UÆ/OA,1690,1700,1690-1720,Pantry
SKH06,2353,Deposit,2292,1884,S18.3,1293,Floor,in situ,soil floor + flags in center,FALSE,03/07/2006,UÆ/OA,1690,1700,1690-1720,Pantry
SKH06,2354,Deposit,2292,1884,S18.3,1293,Floor,in situ,flags on the north side,FALSE,03/07/2006,UÆ/OA,1690,1700,1690-1720,Pantry
SKH06,2355,Deposit,1680,1680,S17.6,1293,Floor,in situ,turf levelling up aganinst south wall,FALSE,03/07/2006,EH,1750,1770,1750-1780,Meat Store
SKH06,2356,Deposit,2344,2344,S8.2,161/743,Wall,disorganized,mixed turf debris + windblown,FALSE,03/07/2006,SÞ/ÁE,1750,1800,1750-1810,Nursery/Private Chambers
SKH06,2357,Deposit,1257,1257,MR.1,743,External area,in situ,"mix of gray ash, charcoal, peatash - west of 1624",FALSE,03/07/2006,PK,1700,1900,,Main Road
SKH06,2358,Deposit,546,546,S31.1,743,External area,disorganized,turf + hardpan - area between 1200 and 1100,FALSE,03/07/2006,ÓGS,1650,1700,1660-1690,Bishops Former Living Quarters
SKH06,2359,Deposit,2520,2520,S25.3,161/743,Wall,disorganized,turf leveling layer,FALSE,03/07/2006,SGB/HK,,1720,1690-1720,Boys Lodge (servants?)
SKH06,2360,Deposit,546,546,S31.1,743,External area,in situ,flagstones - between 1200 and 1100,FALSE,03/07/2006,ÓGS,1650,1700,1660-1690,Bishops Former Living Quarters
SKH06,2361,Deposit,2292,1884,S18.3,1293,Floor,in situ,flag + soil - south,FALSE,03/07/2006,UÆ/OA,1690,1700,1690-1720,Pantry
SKH06,2362,Deposit,2292,1884,S18.3,1293,Floor,in situ,flags + soil floor - center,FALSE,03/07/2006,UÆ/OA,1690,1700,1690-1720,Pantry
SKH06,2363,Deposit,2292,1884,S18.3,1293,Floor,in situ,flags + soil - north,FALSE,03/07/2006,UÆ/OA,1690,1700,1690-1720,Pantry
SKH06,2364,Deposit,2292,1884,S18.3,1293,Floor,in situ,"flags + soil - south, tiny bitls",FALSE,03/07/2006,UÆ/OA,1690,1700,1690-1720,Pantry
SKH06,2365,Deposit,2292,1884,S18.3,1293,Floor,in situ,"flags + soil - center, tiny bitls",FALSE,03/07/2006,UÆ/OA,1690,1700,1690-1720,Pantry
SKH06,2366,Deposit,2292,1884,S18.3,1293,Floor,in situ,"flags + soil - south, tiny bitls",FALSE,03/07/2006,UÆ/OA,1690,1700,1690-1720,Pantry
SKH06,2367,Deposit,2292,1884,S18.3,1293,Floor,in situ,"flags + soil - center, tiny bitls",FALSE,03/07/2006,UÆ/OA,1690,1700,1690-1720,Pantry
SKH06,2368,Deposit,634,2193,MC.2,2193,Midden,in situ,peatash layer,TRUE,04/07/2006,GH/PK,1700,1750,1690-1750,Midden Zone C
SKH06,2369,Group,1884,1884,S18.2,1293,Floor,in situ,stone (flags + ppebbles) floor,FALSE,04/07/2006,UÆ/OA,1680,1690,1660-1690,Pantry
SKH06,2370,Deposit,1257,1257,S31.1,743,External area,in situ,charcoal - patch,FALSE,04/07/2006,ÓGS,1650,1700,1660-1690,Bishops Former Living Quarters
SKH06,2371,Deposit,1684,1684,S10.1,743,Floor,disturbed,turf collapse,FALSE,04/07/2006,MS,1700,1740,1690-1750,Kitchen
SKH06,2372,Group,1680,2764,S17.5,1293,Floor,in situ,black floor layer,FALSE,04/07/2006,BL,1720,1750,1720-1750,Meat Store
SKH06,2373,Deposit,1257,1257,C.2,743,Wall,disorganized,turf lens,FALSE,04/07/2006,ÓGS,1720,1830,1720-1840,Courtyard
SKH06,2374,Deposit,1257,1257,C.2,743,Wall,disorganized,light brown layer,FALSE,04/07/2006,ÓGS,1720,1830,1720-1840,Courtyard
SKH06,2375,Deposit,634,2193,MC.2,2193,Midden,in situ,charcoal layer,TRUE,04/07/2006,GH/PK,1700,1750,1690-1750,Midden Zone C
SKH06,2376,Deposit,2369,1884,S18.2,1293,Floor,in situ,flagstone floor - south,FALSE,04/07/2006,UÆ/OA,1680,1690,1660-1690,Pantry
SKH06,2377,Deposit,2369,1884,S18.2,1293,Floor,in situ,flagstone floor - center,FALSE,04/07/2006,UÆ/OA,1680,1690,1660-1690,Pantry
SKH06,2378,Deposit,2369,1884,S18.2,1293,Floor,in situ,flagstone floor - north,FALSE,04/07/2006,UÆ/OA,1680,1690,1660-1690,Pantry
SKH06,2379,Deposit,634,2193,MC.2,2193,Midden,in situ,brown deposit with charcoal,TRUE,04/07/2006,GH/PK,1700,1750,1690-1750,Midden Zone C
SKH06,2380,Deposit,2344,2344,S8.2,161/743,Wall,disorganized,turf make up layer covering earlier floor,FALSE,04/07/2006,SÞ/ÁE,1750,1800,1750-1810,Nursery/Private Chambers
SKH06,2381,Deposit,747,691,S31.1,743,Wall,disturbed,turf wall ramins ?,FALSE,04/07/2006,ÓGS,1650,1700,1660-1690,Bishops Former Living Quarters
SKH06,2382,Deposit,2369,1884,S18.2,1293,Floor,in situ,flagstone floor - south,FALSE,04/07/2006,UÆ/OA,1680,1690,1660-1690,Pantry
SKH06,2383,Deposit,2369,1884,S18.2,1293,Floor,in situ,flagstone floor - center,FALSE,04/07/2006,UÆ/OA,1680,1690,1660-1690,Pantry
SKH06,2384,Deposit,2369,1884,S18.2,1293,Floor,in situ,flatstone floor - north,FALSE,04/07/2006,UÆ/OA,1680,1690,1660-1690,Pantry
SKH06,2385,Deposit,634,2193,MC.2,2193,Midden,in situ,silt + charcoal dump,TRUE,04/07/2006,GH/PK,1700,1750,1690-1750,Midden Zone C
SKH06,2386,Deposit,1624,1624,S6.1,743,Wall,in situ,wall,FALSE,04/07/2006,GML,1720,1760,1720-1780,Bishops Living Quarters
SKH06,2387,Deposit,1624,1624,S6.1,743,Wall,in situ,wall,FALSE,04/07/2006,GML,1720,1760,1720-1780,Bishops Living Quarters
SKH06,2388,Deposit,2369,1884,S18.2,1293,Floor,in situ,flagstone wall - south,FALSE,04/07/2006,UÆ/OA,1680,1690,1660-1690,Pantry
SKH06,2389,Deposit,2369,1884,S18.2,1293,Floor,in situ,flagstone wall - center,FALSE,04/07/2006,UÆ/OA,1680,1690,1660-1690,Pantry
SKH06,2390,Deposit,2369,1884,S18.2,1293,Floor,in situ,flagstone wall - north,FALSE,04/07/2006,UÆ/OA,1680,1690,1660-1690,Pantry
SKH06,2391,Group,1680,2764,S17.5,1293,Floor,in situ,floor layer of room [1680],FALSE,04/07/2006,EH,1720,1750,1720-1750,Meat Store
SKH06,2392,Deposit,2391,1680,S17.5,1293,Floor,in situ,floor layer of room [1680],TRUE,04/07/2006,EH,1720,1750,1720-1750,Meat Store
SKH06,2393,Deposit,2391,1680,S17.5,1293,Floor,in situ,floor layer of room [1680],TRUE,04/07/2006,EH,1720,1750,1720-1750,Meat Store
SKH06,2394,Deposit,2391,1680,S17.5,1293,Floor,in situ,floor layer of room [1680],TRUE,04/07/2006,EH,1720,1750,1720-1750,Meat Store
SKH06,2395,Deposit,2391,1680,S17.5,1293,Floor,in situ,floor layer of room [1680],TRUE,04/07/2006,EH,1720,1750,1720-1750,Meat Store
SKH06,2396,Deposit,2391,1680,S17.5,1293,Floor,in situ,floor layer of room [1680],TRUE,04/07/2006,EH,1720,1750,1720-1750,Meat Store
SKH06,2397,Deposit,2391,1680,S17.5,1293,Floor,in situ,floor layer of room [1680],TRUE,04/07/2006,EH,1720,1750,1720-1750,Meat Store
SKH06,2398,Deposit,2391,1680,S17.5,1293,Floor,in situ,floor layer of room [1680],TRUE,04/07/2006,EH,1720,1750,1720-1750,Meat Store
SKH06,2399,Deposit,2391,1680,S17.5,1293,Floor,in situ,floor layer of room [1680],TRUE,04/07/2006,EH,1720,1750,1720-1750,Meat Store
SKH06,2400,Deposit,2391,1680,S17.5,1293,Floor,in situ,floor layer of room [1680],TRUE,04/07/2006,EH,1720,1750,1720-1750,Meat Store
SKH06,2401,Deposit,2391,1680,S17.5,1293,Floor,in situ,floor layer of room [1680],TRUE,04/07/2006,EH,1720,1750,1720-1750,Meat Store
SKH06,2402,Deposit,2235,2294,S10.1,743,Floor,in situ,floor patch,FALSE,04/07/2006,MS,1700,1740,1690-1750,Kitchen
SKH06,2403,Deposit,2520,2520,S25.3,161/743,Wall,disorganized,turf lveveling layer,FALSE,04/07/2006,SGB/HK,,1720,1690-1720,Boys Lodge (servants?)
SKH06,2404,Deposit,2369,1884,S18.2,1293,Floor,in situ,flagstone floor - south,FALSE,04/07/2006,UÆ/OA,1680,1690,1660-1690,Pantry
SKH06,2405,Deposit,2369,1884,S18.2,1293,Floor,in situ,flagstone floor - center,FALSE,04/07/2006,UÆ/OA,1680,1690,1660-1690,Pantry
SKH06,2406,Deposit,2369,1884,S18.2,1293,Floor,in situ,flagstone floor - north,FALSE,04/07/2006,UÆ/OA,1680,1690,1660-1690,Pantry
SKH06,2407,Deposit,2369,1884,S18.2,1293,Floor,in situ,flagstone floor - south,FALSE,04/07/2006,UÆ/OA,1680,1690,1660-1690,Pantry
SKH06,2408,Deposit,2369,1884,S18.2,1293,Floor,in situ,flagstone floor - center,FALSE,04/07/2006,UÆ/OA,1680,1690,1660-1690,Pantry
SKH06,2409,Deposit,2369,1884,S18.2,1293,Floor,in situ,flagstone floor - north,FALSE,04/07/2006,UÆ/OA,1680,1690,1660-1690,Pantry
SKH06,2410,Deposit,634,2193,MC.1,2193,Wall,disorganized,21 cm - yellow brown turf,FALSE,05/07/2006,PK,1650,1700,1630-1720,Midden Zone C
SKH06,2411,Deposit,634,2193,MC.1,2193,Midden,in situ,charcoal and ash mix,TRUE,05/07/2006,PK,1650,1700,1630-1720,Midden Zone C
SKH06,2412,Deposit,2369,1884,S18.2,1293,Floor,in situ,flagstone floor - south,FALSE,05/07/2006,UÆ/OA,1680,1690,1660-1690,Pantry
SKH06,2413,Deposit,2369,1884,S18.2,1293,Floor,in situ,flagstone floor - center,FALSE,05/07/2006,UÆ/OA,1680,1690,1660-1690,Pantry
SKH06,2414,Deposit,2369,1884,S18.2,1293,Floor,in situ,flagstone floor - north,FALSE,05/07/2006,UÆ/OA,1680,1690,1660-1690,Pantry
SKH06,2415,Deposit,634,2193,MC.1,2193,Wall,disorganized,turf and charcoal dump - possable wall collapse,TRUE,05/07/2006,GH/PK,1650,1700,1630-1720,Midden Zone C
SKH06,2416,Deposit,2344,2344,S8.2,161/743,Wall,disorganized,compact turf and charcoal sealing floor,FALSE,05/07/2006,ÁE/SÞ,1750,1800,1750-1810,Nursery/Private Chambers
SKH06,2417,Deposit,2369,1884,S18.2,1293,Floor,in situ,flagstone floor - south,FALSE,05/07/2006,UÆ/OA,1680,1690,1660-1690,Pantry
SKH06,2418,Deposit,2369,1884,S18.2,1293,Floor,in situ,flagstone floor - center,FALSE,05/07/2006,UÆ/OA,1680,1690,1660-1690,Pantry
SKH06,2419,Deposit,2369,1884,S18.2,1293,Floor,in situ,flagstone floor - north,FALSE,05/07/2006,UÆ/OA,1680,1690,1660-1690,Pantry
SKH06,2420,Deposit,2520,2520,S25.3,161/743,Wall,disorganized,wall / roof collapse,FALSE,05/07/2006,SGB/HK,,1720,1690-1720,Boys Lodge (servants?)
SKH06,2421,Deposit,2369,1884,S18.2,1293,Floor,in situ,flagstone floor - south,FALSE,05/07/2006,UÆ/OA,1680,1690,1660-1690,Pantry
SKH06,2422,Deposit,2369,1884,S18.2,1293,Floor,in situ,flagstone floor - center,FALSE,05/07/2006,UÆ/OA,1680,1690,1660-1690,Pantry
SKH06,2423,Deposit,2369,1884,S18.2,1293,Floor,in situ,flagstone floor - north,FALSE,05/07/2006,UÆ/OA,1680,1690,1660-1690,Pantry
SKH06,2424,Deposit,2344,2344,S8.2,161/743,Wall,disorganized,mixed turf and floor material,FALSE,05/07/2006,ÁE/SÞ,1750,1800,1750-1810,Nursery/Private Chambers
SKH06,2425,Deposit,2551,2551,S23.2,743,Floor,disturbed,floor,TRUE,05/07/2006,GML,,1720,1690-1720,Bishops Living Quarters
SKH06,2426,Deposit,1702,1702,S7.1,743,Floor,in situ,floor layer,TRUE,05/07/2006,ÓGS,1720,1760,1720-1780,Vestibule & Corridor
SKH06,2427,Deposit,1702,1702,S7.1,743,Floor,in situ,floor layer,TRUE,05/07/2006,ÓGS,1720,1760,1720-1780,Vestibule & Corridor
SKH06,2428,Deposit,2369,1884,S18.2,1293,Floor,in situ,flagstone floor - south,FALSE,05/07/2006,UÆ/OA,1680,1690,1660-1690,Pantry
SKH06,2429,Deposit,2369,1884,S18.2,1293,Floor,in situ,flagstone floor - center,FALSE,05/07/2006,UÆ/OA,1680,1690,1660-1690,Pantry
SKH06,2430,Deposit,2369,1884,S18.2,1293,Floor,in situ,flagstone floor - north,FALSE,05/07/2006,UÆ/OA,1680,1690,1660-1690,Pantry
SKH06,2431,Deposit,634,2193,MC.1,2193,Wall,disorganized,wall collapse,FALSE,06/07/2006,GH,1650,1700,1630-1720,Midden Zone C
SKH06,2432,Deposit,2369,1884,S18.2,1293,Floor,in situ,flagstone floor - south,FALSE,06/07/2006,UÆ/OA,1680,1690,1660-1690,Pantry
SKH06,2433,Deposit,2369,1884,S18.2,1293,Floor,in situ,flagstone floor - south,FALSE,06/07/2006,UÆ/OA,1680,1690,1660-1690,Pantry
SKH06,2434,Deposit,2369,1884,S18.2,1293,Floor,in situ,flagstone floor - north,FALSE,06/07/2006,UÆ/OA,1680,1690,1660-1690,Pantry
SKH06,2435,Deposit,634,2193,MC.1,2193,Midden,in situ,charcoal layer,TRUE,06/07/2006,GH,1650,1700,1630-1720,Midden Zone C
SKH06,2436,Deposit,1702,1702,S7.1,743,Floor,in situ,flagstones ans floor remains ?,TRUE,06/07/2006,ÓGS,1720,1760,1720-1780,Vestibule & Corridor
SKH06,2437,Deposit,634,2193,MC.1,2193,Wall,disorganized,turf layer,FALSE,06/07/2006,GH,1650,1700,1630-1720,Midden Zone C
SKH06,2438,Deposit,1702,1702,S7.1,743,Floor,in situ,flagstones and floor,TRUE,06/07/2006,ÓGS,1720,1760,1720-1780,Vestibule & Corridor
SKH06,2439,Deposit,634,2193,MC.1,2193,Wall,disorganized,turf and silt layer,TRUE,06/07/2006,GH,1650,1700,1630-1720,Midden Zone C
SKH06,2440,Deposit,2235,2294,S10.1,743,Floor,in situ,floor layer,TRUE,06/07/2006,MS,1700,1740,1690-1750,Kitchen
SKH06,2441,Deposit,2235,2294,S10.1,743,Floor,in situ,floor layer,TRUE,06/07/2006,MS,1700,1740,1690-1750,Kitchen
SKH06,2442,Deposit,2235,2294,S10.1,743,Floor,in situ,floor layer,FALSE,06/07/2006,MS,1700,1740,1690-1750,Kitchen
SKH06,2443,Deposit,2235,2294,S10.1,743,Floor,in situ,floor layer,FALSE,06/07/2006,MS,1700,1740,1690-1750,Kitchen
SKH06,2444,Deposit,2235,2294,S10.1,743,Floor,in situ,floor layer,FALSE,06/07/2006,MS,1700,1740,1690-1750,Kitchen
SKH06,2445,Deposit,2235,2294,S10.1,743,Floor,in situ,floor layer,FALSE,06/07/2006,MS,1700,1740,1690-1750,Kitchen
SKH06,2446,Deposit,2235,2294,S10.1,743,Floor,in situ,floor layer,FALSE,06/07/2006,MS,1700,1740,1690-1750,Kitchen
SKH06,2447,Group,1884,1884,S18.1,1293,Barrel Pit,in situ,barrel pit / sáfar,FALSE,06/07/2006,UÆ/OA,1670,1680,1660-1690,Pantry
SKH06,2448,Deposit,2344,2344,S8.1,161/743,Floor,disturbed,stones - possible leveling for furniture ?,FALSE,06/07/2006,SÞ/ÁE,1720,1750,1720-1750,Nursery
SKH06,2449,Deposit,2369,1884,S18.2,1293,Floor,in situ,Err:507,TRUE,06/07/2006,UÆ/OA,1680,1690,1660-1690,Pantry
SKH06,2450,Deposit,1702,1702,S7.1,743,Floor,in situ,flagstone and charcoal,TRUE,06/07/2006,ÓGS,1720,1760,1720-1780,Vestibule & Corridor
SKH06,2451,Deposit,3032,2764,S17.6,1293,Fireplace,disturbed,peatash mixed dump delow hearth,FALSE,06/07/2006,EH,1750,1770,1750-1780,Meat Store
SKH06,2452,Group,1884,1884,S18.1,743,Barrel Pit,in situ,pit wood lined in south weast corner of room [1884],FALSE,06/07/2006,ÓGS,1670,1680,1660-1690,Pantry
SKH06,2453,Group,2344,2344,S8.1,161/743,Floor,in situ,floor layer in room [2344],FALSE,07/07/2006,SÞ/ÁE,1720,1750,1720-1750,Nursery
SKH06,2454,Deposit,2551,2551,S23.2,743,Construction,in situ,silt floor - levelling,FALSE,07/07/2006,GML,,1720,1690-1720,Bishops Living Quarters
SKH06,2455,Deposit,3032,2764,S17.6,1293,Fireplace,disturbed,lens of peatash and toher mixed stuff,FALSE,07/07/2006,BL,1750,1770,1750-1780,Meat Store
SKH06,2456,Deposit,2452,1884,S18.2,161/743,Barrel Pit,in situ,turfy refill of pit south weast corner [1884],FALSE,07/07/2006,OA,1680,1690,1660-1690,Pantry
SKH06,2457,Deposit,2453,2344,S8.1,161/743,Floor,in situ,floor in room  [2453],FALSE,07/07/2006,SÞ/ÁE,1720,1750,1720-1750,Nursery
SKH06,2458,Deposit,2453,2344,S8.1,161/743,Floor,in situ,floor in room  [2453],FALSE,07/07/2006,SÞÁE,1720,1750,1720-1750,Nursery
SKH06,2459,Deposit,2453,2344,S8.1,161/743,Floor,in situ,floor in room  [2453],FALSE,07/07/2006,SÞ/ÁE,1720,1750,1720-1750,Nursery
SKH06,2460,Deposit,3032,2764,S17.6,1293,Fireplace,disturbed,brown lump on top of [2455],FALSE,07/07/2006,BL,1750,1770,1750-1780,Meat Store
SKH06,2461,Deposit,2447,1884,S18.2,1293,Barrel Pit,in situ,fill in pit - mixed turf,FALSE,07/07/2006,UÆ/OA,1680,1690,1660-1690,Pantry
SKH06,2462,Deposit,1702,1702,S7.1,743,Floor,in situ,iron pan under wood-beam ?,FALSE,07/07/2006,ÓGS,1720,1760,1720-1780,Vestibule & Corridor
SKH06,2463,Deposit,2453,2344,S8.1,161/743,Floor,in situ,floor in room [2453],FALSE,07/07/2006,SÞ/ÁE,1720,1750,1720-1750,Nursery
SKH06,2464,Deposit,2453,2344,S8.1,161/743,Floor,in situ,floor in room [2453],FALSE,07/07/2006,SÞ/ÁE,1720,1750,1720-1750,Nursery
SKH06,2465,Deposit,2453,2344,S8.1,161/743,Floor,in situ,floor in room [2453],FALSE,07/07/2006,SÞ/ÁE,1720,1750,1720-1750,Nursery
SKH06,2466,Deposit,2453,2344,S8.1,161/743,Floor,in situ,floor in room [2453],FALSE,07/07/2006,SÞ/ÁE,1720,1750,1720-1750,Nursery
SKH06,2467,Deposit,2453,2344,S8.1,161/743,Floor,in situ,floor in room [2453],FALSE,07/07/2006,SÞ/ÁE,1720,1750,1720-1750,Nursery
SKH06,2468,Deposit,2453,2344,S8.1,161/743,Floor,in situ,floor in room [2453],FALSE,07/07/2006,SÞ/ÁE,1720,1750,1720-1750,Nursery
SKH06,2469,Deposit,2453,2344,S8.1,161/743,Floor,in situ,floor in room [2453],FALSE,07/07/2006,SÞ/ÁE,1720,1750,1720-1750,Nursery
SKH06,2470,Deposit,2453,2344,S8.1,161/743,Floor,in situ,floor in room [2453],FALSE,07/07/2006,SÞ/ÁE,1720,1750,1720-1750,Nursery
SKH06,2471,Deposit,2453,2344,S8.1,161/743,Floor,in situ,floor in room [2453],FALSE,07/07/2006,SÞ/ÁE,1720,1750,1720-1750,Nursery
SKH06,2472,Deposit,2453,2344,S8.1,161/743,Floor,in situ,floor in room [2453],FALSE,07/07/2006,SÞ/ÁE,1720,1750,1720-1750,Nursery
SKH06,2473,Deposit,2453,2344,S8.1,161/743,Floor,in situ,floor in room [2453],FALSE,07/07/2006,SÞ/ÁE,1720,1750,1720-1750,Nursery
SKH06,2474,Deposit,2453,2344,S8.1,161/743,Floor,in situ,floor in room [2453],FALSE,07/07/2006,SÞ/ÁE,1720,1750,1720-1750,Nursery
SKH06,2475,Deposit,2453,2344,S8.1,161/743,Floor,in situ,floor in room [2453],FALSE,07/07/2006,SÞ/ÁE,1720,1750,1720-1750,Nursery
SKH06,2476,Deposit,2453,2344,S8.1,161/743,Floor,in situ,floor in room [2453],FALSE,07/07/2006,SÞ/ÁE,1720,1750,1720-1750,Nursery
SKH06,2477,Deposit,2453,2344,S8.1,161/743,Floor,in situ,floor in room [2453],FALSE,07/07/2006,SÞ/ÁE,1720,1750,1720-1750,Nursery
SKH06,2478,Deposit,1702,1702,S7.1,743,Floor,in situ,collapse stones ?,FALSE,07/07/2006,ÓGS,1720,1760,1720-1780,Vestibule & Corridor
SKH06,2479,Deposit,2452,1884,S18.1,1293,Barrel Pit,in situ,wood base and stone in pit,FALSE,07/07/2006,OA,1670,1680,1660-1690,Pantry
SKH06,2480,Deposit,2452,1884,S18.1,1293,Barrel Pit,in situ,dark grey silt in base of pit,FALSE,07/07/2006,OA,1670,1680,1660-1690,Pantry
SKH06,2481,Deposit,1702,1702,S7.1,743,Floor,in situ,leveling layer,TRUE,07/07/2006,ÓGS,1720,1760,1720-1780,Vestibule & Corridor
SKH06,2482,Deposit,1680,1680,S17.6,1293,Floor,in situ,turf lump up against corridor,FALSE,07/07/2006,BL,1750,1770,1750-1780,Meat Store
SKH06,2483,Cut,2452,1884,S18.1,1293,Barrel Pit,in situ,cut of pit (barel outline),FALSE,10/07/2006,OA,1670,1680,1660-1690,Pantry
SKH06,2484,Deposit,1884,1884,S18.1,1293,Floor,in situ,deposit cut by / filled in over barrel,FALSE,10/07/2006,OA,1670,1680,1660-1690,Pantry
SKH06,2485,Deposit,3032,2764,S17.5,1293,Fireplace,disturbed,pink peatash,FALSE,10/07/2006,BL,1720,1750,1720-1750,Meat Store
SKH06,2486,Deposit,2189,2764,S17.7,1293,Fireplace,in situ,fill in small pit,FALSE,10/07/2006,EH,1770,1790,1750-1810,Meat Store
SKH06,2487,Deposit,2447,1884,S18.2,1293,Barrel Pit,in situ,fill (3rd) of barrel pit,FALSE,10/07/2006,UÆ,1680,1690,1660-1690,Pantry
SKH06,2488,Group,1884,1884,S18.1,1293,Drain,in situ,drain group,FALSE,10/07/2006,OA,1670,1680,1660-1690,Pantry
SKH06,2489,Deposit,2488,1884,S18.1,1293,Drain,in situ,capping (remains) for drain,FALSE,10/07/2006,OA,1670,1680,1660-1690,Pantry
SKH06,2490,Deposit,1702,1702,S7.1,743,Floor,in situ,cluster of stones / collapse ?,FALSE,10/07/2006,ÓGS,1720,1760,1720-1780,Vestibule & Corridor
SKH06,2491,Deposit,1702,1702,S7.1,743,Floor,in situ,foundation layer  / sub floor,FALSE,10/07/2006,ÓGS,1720,1760,1720-1780,Vestibule & Corridor
SKH06,2492,Cut,2189,2764,S17.7,1293,Fireplace,in situ,cut; same as 2605,FALSE,10/07/2006,EH,1770,1790,1750-1810,Meat Store
SKH06,2493,Deposit,2488,1884,S18.1,1293,Drain,in situ,deposit in drain / flue / conduit,TRUE,10/07/2006,OA,1670,1680,1660-1690,Pantry
SKH06,2494,Deposit,2214,1624,S6.1,743,Floor,in situ,charcoal dump,FALSE,10/07/2006,GML,1720,1760,1720-1780,Bishops Living Quarters
SKH06,2495,Deposit,2372,1680,S17.5,1293,Floor,in situ,floor layer,TRUE,10/07/2006,EH,1720,1750,1720-1750,Meat Store
SKH06,2496,Deposit,2372,1680,S17.5,1293,Floor,in situ,floor layer,TRUE,10/07/2006,EH,1720,1750,1720-1750,Meat Store
SKH06,2497,Deposit,2372,1680,S17.5,1293,Floor,in situ,floor layer,TRUE,10/07/2006,EH,1720,1750,1720-1750,Meat Store
SKH06,2498,Deposit,2372,1680,S17.5,1293,Floor,in situ,floor layer,TRUE,10/07/2006,EH,1720,1750,1720-1750,Meat Store
SKH06,2499,Deposit,2372,1680,S17.5,1293,Floor,in situ,floor layer,TRUE,10/07/2006,EH,1720,1750,1720-1750,Meat Store
SKH06,2500,Deposit,2372,1680,S17.5,1293,Floor,in situ,floor layer,TRUE,10/07/2006,EH,1720,1750,1720-1750,Meat Store
SKH06,2501,Deposit,2372,1680,S17.5,1293,Floor,in situ,floor layer,TRUE,10/07/2006,EH,1720,1750,1720-1750,Meat Store
SKH06,2502,Deposit,2372,1680,S17.5,1293,Floor,in situ,floor layer,TRUE,10/07/2006,EH,1720,1750,1720-1750,Meat Store
SKH06,2503,Deposit,2372,1680,S17.5,1293,Floor,in situ,floor layer,TRUE,10/07/2006,EH,1720,1750,1720-1750,Meat Store
SKH06,2504,Deposit,2372,1680,S17.5,1293,Floor,in situ,floor layer,TRUE,10/07/2006,EH,1720,1750,1720-1750,Meat Store
SKH06,2505,Deposit,2372,1680,S17.5,1293,Floor,in situ,floor layer,TRUE,10/07/2006,EH,1720,1750,1720-1750,Meat Store
