ID,ID -Find Number,Degree of completeness,Box Number,SKH context/unit nr,SKH find nr,SKH sample nr,Find year SKH,Same as-,Number of fragments,Part of clay pipe,Original mouth piece,Length of stem (mm),Diameter of stem (mm),Stem shape,Functionally complete stem -length,Shape of bowl/typologie,Hight of bowl,Outter diameter of bowl,Colour of clay,Surface treatment,Production marks,Usage,Diagonal carving,Description re-use/use after break,Post-depostional marks,Heel,Kind of Mark,Location of mark,Mark description,Mark on side of heel,Side mark description,Origin,Region/city,Manufactur,Decoration,Decoration technique,Location of decoration,Description of decoration,Quality,Description quality,Dating,Dating Duco,Dating Meulen,Comments,Drawing/Fotography,Referrence,Building Phases_Building Phase,Real Date,Start Date,End date,Period_Date,Attribution,GroupNo,Space,Unit type,Unit entropy,Sieved,
235,235,Stem fragment,18,29,467,,2002,,1,Mouth piece;Stem,FALSE,31,7.0,Oval,,,,,White,Polished,Trimming,Smoking strains-clear;Teeth marks;Use after breakage,TRUE,Rounded edges and teeth marks; slight diagonal carving at one side of bore?,,,,,,,,,,,,,,,Good,Rather regular white colour; surface slightly polished with clear trimming marks and few air bubbles; oval stem diameter,,,,,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Floor,in situ,FALSE,
236,236,Stem fragment,18,29,467,,2002,,1,Shank;Stem,FALSE,34,7.5,Oval,,,,,White,Smoothed,Clay remains;Scars/Knife marks,Smoking strains-clear;Use after breakage,FALSE,Hole cut at the top of stem with rounded edges,Abrasion;Trowel marks,,,,,,,,,,,,,,,Too much of surface taken off,,,,TAKEN OUT OF BAG -for photo an/or drawing; 2 dots of remaining clay,Foto taken,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Floor,in situ,FALSE,
237,237,Stem fragment,18,29,467,,2002,,1,Mouth piece,TRUE,30,5.0,Circular,,,,,White,Polished,Scars/Knife marks;Trimming,Smoking strains-clear;Teeth marks,FALSE,,,,,,,,,,,,,,,,Good,Regular white colour; surface good polished with light trimming marks and 2 scars/dents; regular and thin stem diameter,,,,,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Floor,in situ,FALSE,
238,238,Stem fragment,18,29,467,,2002,,1,Stem,FALSE,31,7.5,Slightly oval,,,,,Grey,Polished,Trimming,Smoking strains-clear,FALSE,,Abrasion,,,,,,,Dutch?,,,,,,,Good,Regular rather dark grey colour; surface polished with light trimming marks; slightly oval stem diameter; very god/hard fired clay,,,,,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Floor,in situ,FALSE,
239,239,Stem fragment,18,29,467,,2002,,1,Shank;Stem,FALSE,32,8.5,Oval,,,,,White,Smoothed,,Smoking strains-clear,FALSE,,Iron coding,,,,,,,,,,,,,,Middle,White colour with brown spots; surface well smoothed with cracks in the clay; oval and rather thick stem diameter; slightly soft/porous clay,,,,,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Floor,in situ,FALSE,
240,240,Stem fragment,18,29,467,,2002,,1,Stem,FALSE,30,5.5,Circular,,,,,White,Smoothed,Clay remains;Scars/Knife marks,Smoking strains-clear;Soot inside,FALSE,,,,,,,,,,,,,,,,Middle,Rather regular white colour; surface smoothed with some scratches/knife imprints and one blob of remaining clay; rather irregular/uneven surface; regular stem diameter,,,,,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Floor,in situ,FALSE,
241,241,Stem fragment,18,29,467,,2002,,1,Stem,FALSE,29,6.5,Oval,,,,,Grey,Polished,Scars/Knife marks;Trimming,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,Very good,Regular grey colour; surface well polished with light trimming marks and 1 scratch; oval stem diameter; very good/hard fired clay,,,,,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Floor,in situ,FALSE,
242,242,Stem fragment,18,29,467,,2002,,1,Stem,FALSE,29,8.5,Slightly oval,,,,,White,Smoothed,Clay remains,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,Middle,Regular white colour; surface smoothed with 1 blob of remaining clay and some air bubbles; slightly oval and rather thick stem diameter; slightly soft/porous clay,,,,,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Floor,in situ,FALSE,
243,243,Stem fragment,18,29,467,,2002,,1,Stem,FALSE,25,6.5,Slightly oval,,,,,White,Smoothed,Holes;Scars/Knife marks,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,,Fragment too small,,,,Rather uneven surface,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Floor,in situ,FALSE,
244,244,Stem fragment,18,29,467,,2002,,1,Stem,FALSE,24,5.5,Slightly oval,,,,,Grey,Smoothed,,Smoking strains-clear,FALSE,,,,,,,,,Dutch?,,,,,,,,Fragment too small,,,,Rounded edges at one end?; very good/hard fired clay,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Floor,in situ,FALSE,
245,245,Stem fragment,18,29,467,,2002,,1,Mouth piece;Stem,FALSE,23,6.5,Slightly oval,,,,,Grey,Smoothed,,Smoking strains-clear;Teeth marks;Use after breakage,TRUE,Rounded edges with light teeth marks at one end; slight diagonal carving at one side of bore?,,,,,,,,Dutch?,,,,,,,,Fragment too small,,,,,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Floor,in situ,FALSE,
246,246,Stem fragment,18,29,467,,2002,,1,Mouth piece;Stem,FALSE,24,6.5,Slightly oval,,,,,Grey,Smoothed,,Smoking strains-clear;Teeth marks;Use after breakage,FALSE,Clearly rounded edges with teeth marks,,,,,,,,,,,,,,,,Fragment too small,,,,,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Floor,in situ,FALSE,
247,247,Stem fragment,18,29,467,,2002,,1,Stem,FALSE,22,7.0,Slightly oval,,,,,Grey,,Scars/Knife marks,Smoking strains-clear,FALSE,,Iron coding,,,,,,,,,,,,,,,Fragment too small,,,,,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Floor,in situ,FALSE,
248,248,Stem fragment,18,29,467,,2002,,1,Stem,FALSE,24,6.0,Circular,,,,,Grey,Smoothed,Scars/Knife marks,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,,Fragment too small,,,,,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Floor,in situ,FALSE,
249,249,Stem fragment,18,29,467,,2002,,1,Mouth piece;Stem,FALSE,23,6.0,Slightly oval,,,,,White,Smoothed,,Smoking strains-clear;Teeth marks;Use after breakage,FALSE,Rounded edges and teeth marks,,,,,,,,,,,,,,,,Fragment too small,,,,Rather soft/porous clay,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Floor,in situ,FALSE,
250,250,Stem fragment,18,29,467,,2002,,1,Stem,FALSE,20,6.0,Slightly oval,,,,,Grey,Smoothed,,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,,Fragment too small,,,,,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Floor,in situ,FALSE,
251,251,Stem fragment,18,29,467,,2002,,1,Mouth piece;Stem,FALSE,20,5.0,Slightly oval,,,,,White,,Scars/Knife marks,Smoking strains-clear;Teeth marks;Use after breakage,FALSE,Clear teeth marks with rounded edges,,,,,,,,,,,,,,,,Fragment too small,,,,,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Floor,in situ,FALSE,
252,252,Stem fragment,18,29,467,,2002,,1,Stem,FALSE,17,6.0,Slightly oval,,,,,White,Smoothed,Scars/Knife marks,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,,Fragment too small,,,,,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Floor,in situ,FALSE,
253,253,Stem fragment,18,29,467,,2002,,1,Mouth piece;Stem,FALSE,22,8.0,Slightly oval,,,,,Grey,,,Cut thinner;Smoking strains-clear;Teeth marks;Use after breakage,FALSE,Light cut marks with deep teeth marks,,,,,,,,,,,,,,,,Fragment too small,,,,,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Floor,in situ,FALSE,
254,254,Stem fragment,18,29,467,,2002,,1,Stem,FALSE,22,7.0,Slightly oval,,,,,Grey,Smoothed,Scars/Knife marks,Smoking strains-clear,FALSE,,Iron coding,,,,,,,,,,,,,,,Fragment too small and too much iron,,,,,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Floor,in situ,FALSE,
255,255,Stem fragment,18,29,467,,2002,,1,Stem,FALSE,19,6.5,Slightly oval,,,,,Grey,Smoothed,Scars/Knife marks,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,,Fragment too small,,,,,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Floor,in situ,FALSE,
256,256,Stem fragment,18,29,467,,2002,,1,Stem,FALSE,15,7.0,Slightly oval,,,,,White,Smoothed,,Smoking strains-clear,FALSE,,Iron coding,,,,,,,,,,,,,,,Fragment too small,,,,Rather soft/porous clay,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Floor,in situ,FALSE,
257,257,Stem fragment,18,29,467,,2002,,1,Stem,FALSE,12,6.0,Slightly oval,,,,,White,Smoothed,,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,,Fragment too small,,,,,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Floor,in situ,FALSE,
258,258,Stem fragment,18,29,467,,2002,,1,Stem,FALSE,13,5.0,Circular,,,,,White,,,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,,Fragment too small,,,,,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Floor,in situ,FALSE,
259,259,Bowl fragment,18,29,467,,2002,,3,Body;Bowl;Rim,FALSE,0,0.0,,,,,,White,Polished,Trimming,Smoking strains-clear;Soot inside;Soot outside,FALSE,,Abrasion,,,,,,,,,,Rouletted line,Roll-on stamp,Bowl,1 line around rim,,Fragments too small,,,,,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Floor,in situ,FALSE,
260,260,Stem fragment,18,29,467,,2002,,1,Mouth piece;Stem,FALSE,36,7.5,Slightly oval,,,,,Grey,,,Cut thinner;Smoking strains-clear;Teeth marks;Use after breakage,FALSE,Clear cutting marks and teeth marks with rounded edges,,,Name,Stem,M•VER [?] _ L // INGOUD [A],,,Dutch,Gouda,Maarten or Maria Verzijl,Geometrical,Roll-on stamp,Stem,3 bands between name and location,Good,Rather regular grey colour; surface covered with decoration/writing -rest taken off; slightly oval stem diameter; decoration and writing clear visible and regular good/hard fired clay,1806-,,1806-,Dates taken for  Maria Verzyijl,,Meul p. 76,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Floor,in situ,FALSE,
261,261,Stem fragment,18,29,467,,2002,,1,Heel;Shank-bolw juncture,FALSE,9,0.0,,,,,,Grey,,,Smoking strains-clear;Soot inside,FALSE,,,Spur,Number,Heel,Crowned 39 [? 0?],S above code of arms,Left and right: Code of Arms below S,Dutch,Gouda,,,,,,,Fragmen too small,1740-1898,1730-1897,1730-1898,,,Duco nr. 662; Meul p. 92,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Floor,in situ,FALSE,
4,4,Stem fragment,18,35,469,,2002,,1,Mouth piece;Stem,FALSE,25,4.5,Circular,,,,,Grey,Polished,,Smoking strains-clear;Teeth marks,FALSE,,Iron coding,,,,,,,Dutch?,,,,,,,Good,"Greyish white colour with brown iron; surface polished, regular small stem diameter; good/hard fired clay",,,,Smoothed/rounded at one end -use after break? Very light teeth marks/abrasion!,,,LH,1958,1958,1958,1930-1960,Levelling Horizon,752,752,Demolition,disturbed,FALSE,
322,322,Stem fragment,18,37,470,,2002,,1,Mouth piece;Stem,FALSE,42,7.5,Slightly oval,,,,,Grey,Polished,Trimming,Cut thinner;Smoking strains-clear;Use after breakage,FALSE,Clear cutting marks (horizontal & vertical) and rounded edge,,,,,,,,Dutch?,,,,,,,Very good,Rather regular greyish colour; surface well polished with some light trimming marks; slightly oval stem diameter; good/hard fired clay,,,,,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Roof,disorganized,FALSE,
323,323,Stem fragment,18,37,470,,2002,,1,Stem,FALSE,42,11.0,Slightly oval,,,,,White,Polished,Trimming,Smoking strains-clear,FALSE,,Abrasion;Iron coding,,,,,,,,,,,,,,Middle,White colour with brown spots from iron; surface was polished with light trimming marks; slightly oval and very thick stem diameter; soft/porous fired clay,,,,,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Roof,disorganized,FALSE,
324,324,Stem fragment,18,37,470,,2002,,1,Shank;Stem,FALSE,38,8.5,Oval,,,,,Grey,Smoothed,Scars/Knife marks,,FALSE,,Iron coding,,,,,,,,,,,,,,,Too much iron cover,,,,Uncertain about usage -too much iron,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Roof,disorganized,FALSE,
325,325,Stem fragment,18,37,470,,2002,,1,Stem,FALSE,35,8.0,Slightly oval,,,,,White/grey turning to black,,,,FALSE,,Iron coding,,,,,,,,,,,,,,,Too much iron cover,,,,Uncertain if soot outside or fired like that -too much iron,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Roof,disorganized,FALSE,
326,326,Stem fragment,18,37,470,,2002,,1,Mouth piece;Stem,FALSE,33,7.0,Circular,,,,,White,Polished,,Cut thinner;Smoking strains-clear;Use after breakage,FALSE,Clear cutting marks and carefully rounded edges,,,,,,,,,,,,,,,,Too much of surface taken off,,,,,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Roof,disorganized,FALSE,
327,327,Stem fragment,18,37,470,,2002,,1,Stem,FALSE,31,7.0,Oval,,,,,Grey,Polished,,Smoking strains-clear,FALSE,,,,,,,,,Dutch?,,,,,,,Good,Grey colour with brown spots; surface polished with few air bubbles; oval stem diameter; good/hard fired clay,,,,,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Roof,disorganized,FALSE,
328,328,Stem fragment,18,37,470,,2002,,1,Stem,FALSE,26,6.0,Slightly oval,,,,,Grey,Polished,Trimming,Smoking strains-clear,FALSE,,Chipping,,,,,,,Dutch?,,,,,,,Good,Regular grey colour; surface well polished with trimming marks; slightly oval and rather thin stem diameter; good/hard fired clay,,,,,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Roof,disorganized,FALSE,
329,329,Stem fragment,18,37,470,,2002,,1,Stem,FALSE,27,8.5,Circular,,,,,White/grey turning to black,,,,FALSE,,Iron coding,,,,,,,,,,,,,,,Too much iron cover,,,,Uncertain if soot outside or fired like that -too much iron,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Roof,disorganized,FALSE,
330,330,Stem fragment,18,37,470,,2002,,1,Stem,FALSE,24,6.5,Oval,,,,,Yellowish,Smoothed,Fingerprints;Scars/Knife marks,Smoking strains-clear,FALSE,,,,,,,,,Danish?,,,,,,,Poor,Regular yellowish clay; in clay: dark brown dirt particles; surface poorly smoothed with clear finger prints and some dents and scars in the surface; surface uneven; oval stem diameter,18th century,,,,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Roof,disorganized,FALSE,
331,331,Stem fragment,18,37,470,,2002,,1,Stem,FALSE,22,7.0,Slightly oval,,,,,Grey,Polished,,Re-use;Smoking strains-clear,FALSE,"Clear, deep vertical cut and remains of cut at front of stem with rounded edges",,,,,,,,Dutch?,,,,,,,Good,Regular grey colour; surface well polished; slightly oval stem diameter; good/hard fired clay,,,,,Foto taken,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Roof,disorganized,FALSE,
332,332,Stem fragment,18,37,470,,2002,,1,Stem,FALSE,22,5.0,Slightly oval,,,,,White,Polished,,Smoking strains-clear,FALSE,,Trowel marks,,,,,,,,,,,,,,,Fragment too small,,,,,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Roof,disorganized,FALSE,
333,333,Stem fragment,18,37,470,,2002,,1,Stem,FALSE,20,5.5,Circular,,,,,White,Polished,,Cut thinner;Smoking strains-clear;Use after breakage,FALSE,Cut straight at one end with the beginning of cutting marks to thin the stem,,,,,,,,,,,,,,,,Fragment too small,,,,,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Roof,disorganized,FALSE,
334,334,Stem fragment,18,37,470,,2002,,1,Stem,FALSE,20,4.5,Slightly oval,,,,,Grey,Polished,,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,,Fragment too small,,,,,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Roof,disorganized,FALSE,
335,335,Stem fragment,18,37,470,,2002,,1,Stem,FALSE,19,7.0,Slightly oval,,,,,Grey,Smoothed,Scars/Knife marks,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,,Fragment too small,,,,,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Roof,disorganized,FALSE,
336,336,Stem fragment,18,37,470,,2002,,1,Shank,FALSE,19,7.5,Oval,,,,,Grey,Smoothed,,Smoking strains-clear,FALSE,,Iron coding,,,,,,,Dutch?,,,,,,,,Fragment too small,,,,,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Roof,disorganized,FALSE,
337,337,Stem fragment,18,37,470,,2002,,1,Stem,FALSE,18,7.0,Slightly oval,,,,,Grey,Smoothed,,Smoking strains-clear,FALSE,,Chipping;Trowel marks,,,,,,,,,,,,,,,Fragment too small,,,,,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Roof,disorganized,FALSE,
338,338,Stem fragment,18,37,470,,2002,,1,Stem,FALSE,16,0.0,,,,,,White,Smoothed,Scars/Knife marks,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,,Fragment too small,,,,Only half a stem,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Roof,disorganized,FALSE,
339,339,Stem fragment,18,37,470,,2002,,1,Stem,FALSE,16,5.0,Slightly oval,,,,,Grey,Smoothed,,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,,Fragment too small,,,,,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Roof,disorganized,FALSE,
340,340,Stem fragment,18,37,470,,2002,,1,Stem,FALSE,13,5.5,Circular,,,,,White,Polished,Scars/Knife marks,Smoking strains-clear,FALSE,,Trowel marks,,,,,,,,,,,,,,,Fragment too small,,,,,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Roof,disorganized,FALSE,
341,341,Stem fragment,18,37,470,,2002,,1,Stem,FALSE,13,7.0,Slightly oval,,,,,White,Polished,Trimming,Smoking strains-clear,FALSE,,Abrasion,,,,,,,,,,,,,,,Fragment too small,,,,,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Roof,disorganized,FALSE,
342,342,Bowl fragment,18,37,470,,2002,,2,Body;Bowl,FALSE,0,0.0,,,,,,Grey,Polished,Trimming,Smoking strains-clear;Soot inside;Soot outside,FALSE,,Abrasion,,,,,,,,,,,,,,,Fragments too small,,,,,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Roof,disorganized,FALSE,
343,343,Bowl fragment,18,37,470,,2002,,1,Body;Bowl,FALSE,0,0.0,,,,,,White,Smoothed,,Smoking strains-clear;Soot inside,FALSE,,,,,,,,,,,,Floral,Carved into mould,Bowl,Tiny fragment with positive lines (?) -decoration illegible,,Fragment too small,,,,,,,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Roof,disorganized,FALSE,
344,344,Bowl fragment,18,37,470,,2002,,2,Base;Body;Bowl;Heel;Shank-bolw juncture,FALSE,0,0.0,,,BT 2 ?,,,Grey,Polished,Trimming,Smoking strains-clear;Soot inside,FALSE,,Abrasion;Trowel marks,Spur,Initials,Heel,Crowned CK,,None,Dutch,Gouda,,,,,,Very good,Rather regular grey colour; surface highly polished with clear trimming marks; stamp clear visible; elegant overall-shape,1695-1720/40,Not listed,1695-1898,Rather small bowl,,Meul p. 64,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Roof,disorganized,FALSE,
345,345,Complete bowl,18,37,470,,2002,,1,Base;Body;Bowl;Rim,FALSE,0,0.0,,,BT 2/3 ?,"3,8","2,0",Grey,Smoothed,,Smoking strains-clear;Soot inside;Soot outside;Use after breakage,FALSE,Cut of at base of bowl -stem and heel cut of,Chipping,,Number,Side of bowl -height of heel,Left side: crowned 18 -in relief (carved in mould),,,,,,Rouletted line,Roll-on stamp,Bowl,1 line only on back -facing smoker,Middle,Rather regular grey colour; surface smoothed with cracks in the clay; mark mostly clear visible,1700-1730,1725/35-1806,Not listed,,Foto taken,Duco 641 b; Nr. 11,S20.6,1790,1790,1790,1780-1810,School Dormitory,80,80,Roof,disorganized,FALSE,
53,53,Stem fragment,18,49,473,,2002,,1,Heel;Shank;Stem,FALSE,49,8.5,Circular,,,,,White,Smoothed,Scars/Knife marks,Smoking strains-clear,FALSE,,Trowel marks,Spur,,,,,,,,,Short diagonal lines,Roll-on stamp,Stem,Mould line on top of stem covered with short diagonal stripes,Poor,Regular white colour; in clay: frequently brownish-black dirt particles; surface smoothed with few clear knife marks; rather regular stem diameter; decoration clear visible but slightly irregular; stem slightly irregular-bending,,,,No stamp or mark at heel -VERY SIMILAR TO 72 -same clay & mould?,,,S8.4,1850,1850,1850,1840-1870,Nursery/Private Chambers,39,39,Wall,disorganized,FALSE,
143,143,Stem fragment,18,66,478,,2002,,1,Stem,FALSE,41,6.0,Circular,,,,,White,Smoothed,,Smoking strains-clear,FALSE,,Iron coding,,,,,,,,,,,,,,Middle,White colour with brown spots from iron; surface well smoothed; regular stem diameter,,,,,,,S8.4,1850,1850,1850,1840-1870,Nursery/Private Chambers,39,39,Wall,disorganized,FALSE,
144,144,Stem fragment,18,66,478,,2002,,1,Stem,FALSE,40,6.0,Slightly oval,,,,,White,Smoothed,Scars/Knife marks,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,Middle,White colour with dark spots; surface smoothed with light knife marks; slightly oval stem diameter,,,,,,,S8.4,1850,1850,1850,1840-1870,Nursery/Private Chambers,39,39,Wall,disorganized,FALSE,
145,145,Stem fragment,18,66,478,,2002,,1,Stem,FALSE,37,6.0,Slightly oval,,,,,White,Smoothed,Scars/Knife marks,Smoking strains-clear,FALSE,,Trowel marks,,,,,,,,,,,,,,Middle,Regular white colour; surface smoothed with light knife imprints; slightly oval stem diameter,,,,,,,S8.4,1850,1850,1850,1840-1870,Nursery/Private Chambers,39,39,Wall,disorganized,FALSE,
146,146,Stem fragment,18,66,478,,2002,,1,Mouth piece;Stem,FALSE,34,8.5,Circular,,,,,White,,,Smoking strains-clear;Teeth marks;Use after breakage,TRUE,Deep teeth marks and rounded edges at one end (new mouth piece also shows diagonal carving on one side),Abrasion;Chipping,,,,,,,,,,,,,,,Too much of surface taken off,,,,Soft/porous clay and clear vertical cut marks; surface treatment uncertain due to abrasion and chipping,,,S8.4,1850,1850,1850,1840-1870,Nursery/Private Chambers,39,39,Wall,disorganized,FALSE,
