ID1,ID,Dbase,Finds Number,Unit Number,Bark,Conversion/method,Wood species,Completeness,Discard,Photo/drawing,Length (mm),Width (mm),Thickness (mm),Diameter,profile,shape/sides,condition,burnt,Object,Object Group,Object category,Vessel type,vessel ID,Off-cut,Count,General Notes,Notes (continued),Field26,Building Phases_Building Phase,Real Date,Start Date,End Date,Period_Date,Attribution,No,GroupNo,Space,Unit type,Unit entropy,Sieved,
1218,2160,ST,4577,975,No,,conifer,fragment,n,n,79,28,11,,,,,,splinter,Indeterminate,worked,,,,1,Both ends broken. One side worked. Fragment.,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,975,669,751,Floor,in situ,FALSE,
1219,2161,ST,4577,975,No,,conifer,fragment,y,n,63,18,7,,,,,,splinter,Indeterminate,worked,,,,1,Both ends broken. Two sides worked. Slightly oval-shaped cross-section. Fragment.,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,975,669,751,Floor,in situ,FALSE,
1220,2163,ST,4577,975,No,,conifer,fragment,y,n,36,45,26,,,,,,splinter,Indeterminate,worked,,,,1,Both ends cut. Two sides worked. Fragment.,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,975,669,751,Floor,in situ,FALSE,
1221,2164,ST,4577,975,No,,conifer,fragment,y,n,71,37,18,,,,,,splinter,Indeterminate,worked,,,,1,"One end cut, the other end broken. One side worked. Fragment.",,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,975,669,751,Floor,in situ,FALSE,
1222,2166,ST,4577,975,No,,conifer,fragment,y,n,77,18,13,,,,,,splinter,Indeterminate,worked,,,,1,"One end cut, the other end broken. One, maybe two sides worked. Fragment.",,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,975,669,751,Floor,in situ,FALSE,
1223,2167,ST,4577,975,No,,conifer,fragment,y,n,37,26,21,,,,,,splinter,Indeterminate,worked,,,,1,"One end cut, the other end broken. One side worked. Fragment.",,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,975,669,751,Floor,in situ,FALSE,
1224,2168,ST,4577,975,No,,conifer,fragment,y,n,39,18,6,,,,,,splinter,Indeterminate,worked,,,,1,"Both ends broken. One, maybe two sides worked. Fragment.",,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,975,669,751,Floor,in situ,FALSE,
1225,2169,ST,4577,975,No,,conifer,fragment,n,n,137,25,9,,,,,,splinter,Indeterminate,worked,,,,1,"One end broken, hole one the other end",,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,975,669,751,Floor,in situ,FALSE,
1226,3131,ST,4577,975,No,,conifer,fragment,y,n,0,0,0,,,,,,splinter,Indeterminate,,,,,8,8 splinters. Three fitting. One fitting with 2160.,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,975,669,751,Floor,in situ,FALSE,
1229,2170,ST,4578,1034,No,,conifer,fragment,y,n,332,34,24,,,,,,splinter,Indeterminate,worked,,,,1,"One end cut, the other end broken. Two sides worked. Long fragment. Could be from a plank.",,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1230,2171,ST,4578,1034,No,,conifer,fragment,y,n,284,27,20,,,,,,splinter,Indeterminate,worked,,,,1,Both ends broken. Two sides could be parly worked. Long fragment. Could be from a plank.,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1231,2172,ST,4578,1034,No,tangential,conifer,fragment,y,n,233,34,8,,,,,,splinter,Indeterminate,worked,,,,1,"One end cut, the other end broken. Two sides worked. Long fragment.",,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1232,2175,ST,4578,1034,No,,conifer,fragment,n,n,153,32,8,,,,,,splinter,Indeterminate,worked,,,,1,"Both ends broken. Two, maybe three sides worked. Trapez-shaped cross-section. Fragment.",,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1233,2176,ST,4578,1034,No,,conifer,fragment,y,n,170,51,21,,,,,,splinter,Indeterminate,worked,,,,1,"Both ends broken. One side might be worked. One edge thick, the opposite edge thin. Fragment/splinter.",,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1234,2177,ST,4578,1034,No,,conifer,fragment,n,y,168,23,15,,,,,,splinter,Indeterminate,worked,,,,1,"One end cut, the other end broken. Two sides worked. Fragment.",,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1235,2179,ST,4578,1034,No,,conifer,fragment,y,n,112,46,21,,,,,,splinter,Indeterminate,worked,,,,1,"One end cut, the other end broken. Three sides worked. End fragment.",,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1236,2180,ST,4578,1034,No,tangential,conifer,fragment,y,n,110,55,20,,,,,,splinter,Indeterminate,worked,,,,1,"One end cut, the other end broken. One side worked. Fragment. Could be from a plank.",,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1237,2181,ST,4578,1034,No,,conifer,fragment,n,y,150,25,17,,,,,,splinter,Indeterminate,worked,,,,1,Both ends broken. Three sides might be worked. Fragment.,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1238,2182,ST,4578,1034,No,tangential,conifer,fragment,n,n,82,37,34,,,,,,splinter,Indeterminate,worked,,,,1,Both ends cut. Maybe two sides worked. Fragment.,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1239,2183,ST,4578,1034,No,,conifer,fragment,y,n,118,13,12,,,,,,splinter,Indeterminate,worked,,,,1,Both ends broken. One side worked. Fragment.,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1240,2184,ST,4578,1034,No,,conifer,fragment,n,y,91,26,7,,,,,,splinter,Indeterminate,worked,,,,1,Both ends boken. Two sides worked. Fragment.,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1241,2185,ST,4578,1034,No,,conifer,fragment,y,n,125,44,7,,,,,,splinter,Indeterminate,,,,,3,3 fragment of Splinter.,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1242,2186,ST,4578,1034,No,,conifer,fragment,y,n,57,39,8,,,,,,splinter,Indeterminate,worked,,,,1,One side worked. Fragment/splinter. Could be a wedge.,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1243,2187,ST,4578,1034,No,,conifer,fragment,y,n,82,21,17,,,,,,splinter,Indeterminate,worked,,,,1,Both ends broken. One side worked. Fragment.,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1244,2188,ST,4578,1034,No,,conifer,fragment,n,n,76,21,7,,,,,,splinter,Indeterminate,worked,,,,1,"Both ends broken. Three, maybe four sides worked. Trapez-shaped cross-section. Fragment. Could be from a fillet.",,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1245,2189,ST,4578,1034,No,tangential,conifer,fragment,y,n,155,11,10,,,,,,splinter,Indeterminate,worked,,,,1,Both ends cut. One side worked. Fragment.,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1246,2190,ST,4578,1034,No,,conifer,fragment,n,n,71,24,14,,,,,,splinter,Indeterminate,worked,,,,1,"One end cut, the other end broken. 1 1/2 side worked. Has a cut that has splintered on the one side so that it looks like a hook. Could have been a joint house. Fragment from batten?",,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1247,2191,ST,4578,1034,No,,conifer,fragment,y,n,55,22,15,,,,,,splinter,Indeterminate,worked,,,,1,"One end cut, the other end broken. Three sides worked. Fragment.",,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1248,2193,ST,4578,1034,No,,conifer,fragment,y,n,0,0,0,,,,,,splinter,Indeterminate,,,,,5,5 splinters/fragments.,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1266,2194,ST,4580,1034,No,,conifer,fragment,n,n,91,46,32,,,,,,splinter,Indeterminate,worked,,,,1,Both ends cut. Two sides worked. Fragment.,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1267,2195,ST,4580,1034,No,,conifer,fragment,y,n,117,40,0,,,,,,splinter,Indeterminate,worked,,,,1,"One end cut, the other end broken. One side worked. Fragment.",,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1268,2196,ST,4580,1034,No,,conifer,fragment,n,n,92,67,53,,,,,,splinter,Indeterminate,worked,,,,1,Both ends cut. Two sides worked. Corner fragment. Could be from a block.,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1269,2199,ST,4580,1034,No,,conifer,fragment,n,n,57,36,32,,,,,,splinter,Indeterminate,worked,,,,1,"One end cut, the other end broken. Three sides worked. End fragment.",,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1270,2201,ST,4580,1034,No,tangential,conifer,fragment,n,n,93,51,33,,,,,,splinter,Indeterminate,worked,,,,1,"Both ends cut. One, maybe two sides worked. One narrow side has a thickness of 18 mm. Fragment.",,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1271,2202,ST,4580,1034,No,,conifer,fragment,y,n,101,32,31,,,,,,splinter,Indeterminate,worked,,,,1,Both ends broken. Looks like a piece of branch.,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1272,2203,ST,4580,1034,No,,conifer,fragment,y,n,80,50,15,,,,,,splinter,Indeterminate,worked,,,,1,Both ends broken. One side worked. Fragment.,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1273,2204,ST,4580,1034,No,,conifer,fragment,y,n,64,30,11,,,,,,splinter,Indeterminate,worked,,,,1,The other end cut. Two sides worked. Fragment. Could be a wedge.,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1274,2205,ST,4580,1034,No,,conifer,fragment,y,n,128,25,17,,,,,,splinter,Indeterminate,worked,,,,1,Both ends broken. One side partly worked. Fragment.,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1275,2206,ST,4580,1034,No,,conifer,fragment,n,n,74,23,7,,,,,,splinter,Indeterminate,worked,,,,1,Both ends broken. One side worked. Fragment.,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1276,2207,ST,4580,1034,No,,conifer,fragment,y,n,75,25,9,,,,,,splinter,Indeterminate,worked,,,,1,Both ends broken. One side worked. Fragment.,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1277,2208,ST,4580,1034,No,,conifer,fragment,y,n,61,28,4,,,,,,splinter,Indeterminate,worked,,,,1,"One end cut, the other end broken. Two sides worked. Flat fragment.",,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1278,2209,ST,4580,1034,No,,conifer,fragment,y,n,69,24,5,,,,,,splinter,Indeterminate,worked,,,,1,Both ends broken. One side worked. Fragment.,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1279,2210,ST,4580,1034,No,,conifer,fragment,n,n,55,19,9,,,,,,splinter,Indeterminate,worked,,,,1,Two sides worked. Fragment.,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1280,2212,ST,4580,1034,No,,conifer,fragment,n,n,26,17,4,,,,,,splinter,Indeterminate,worked,,,,1,Both ends broken. Two sides worked. Fragment.,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1281,2213,ST,4580,1034,No,,conifer,fragment,y,n,64,7,4,,,,,,splinter,Indeterminate,worked,,,,1,Both ends broken. Maybe two sides worked. Fragment.,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1282,2216,ST,4580,1034,No,,conifer,fragment,y,n,23,19,8,,,,,,splinter,Indeterminate,worked,,,,1,Both ends cut. One side worked. Fragment.,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1283,2220,ST,4580,1034,No,tangential,conifer,fragment,n,n,34,12,6,,,,,,splinter,Indeterminate,worked,,,,1,"One end cut, the other end broken. Two sides worked. Almost oval-shaped cross-section. Fragment. Could maybe be from a wedge.",,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1284,2221,ST,4580,1034,No,,conifer,fragment,y,n,24,19,5,,,,,,splinter,Indeterminate,worked,,,,1,One side worked. Fragment.,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1285,2222,ST,4580,1034,No,,conifer,fragment,n,n,115,15,14,,,,,,splinter,Indeterminate,worked,,,,1,Both ends broken. A piece of branch - worked roughly - pin?,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1286,2223,ST,4580,1034,No,,conifer,fragment,n,n,98,14,13,,,,,,splinter,Indeterminate,worked,,,,1,Both ends broken. A piece of branch - worked roughly - pin?,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1287,2224,ST,4580,1034,No,,conifer,fragment,n,n,24,9,7,,,,,,splinter,Indeterminate,worked,,,,1,Both ends broken. Fragment. Could be from a peg.,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1288,2225,ST,4580,1034,No,,conifer,fragment,y,n,0,0,0,,,,,,splinter,Indeterminate,,,,,16,16 splinters/fragments + one bone.,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1296,2287,ST,4581,1034,No,,unid,fragment,y,n,87,77,15,,,,,,splinter,Indeterminate,worked,,,,1,"Two sides worked. Both ends cut, but one fragmented. Cut of of a possible plank.",,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1297,2290,ST,4581,1034,No,,unid,fragment,n,n,120,22,10,,,,,,splinter,Indeterminate,worked,,,,1,Three to four sides worked. Both ends cut. Narrowing towards one end. Wedge?,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1298,2291,ST,4581,1034,No,boxed heart,unid,fragment,n,n,62,16,14,,,,,,splinter,Indeterminate,worked,,,,1,"All sides worked. One end pointing piramidal shaped, other end broken. Fragment of a peg?",,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1299,2293,ST,4581,1034,No,,unid,fragment,n,n,76,58,21,,,,,,splinter,Indeterminate,worked,,,,1,"All sides worked, both sides cut with a visible nail hole on one side. Lap joint",,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1300,2294,ST,4581,1034,No,,unid,fragment,y,n,66,19,18,,,,,,splinter,Indeterminate,worked,,,,1,Three sides worked. Both ends broken. Fragment.,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1301,2296,ST,4581,1034,No,,unid,fragment,n,n,52,23,9,,,,,,splinter,Indeterminate,worked,,,,1,"Three sides worked, one splintered. One end cut, other broken. The cut end with a nail hole. Wedge fragment? Interesting piece.",,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1302,2297,ST,4581,1034,No,quartered,unid,fragment,y,n,61,21,19,,,,,,splinter,Indeterminate,worked,,,,1,"One to two sides worked. One end cut, other broken. Fragment.",,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1303,2298,ST,4581,1034,No,,unid,fragment,y,n,47,35,16,,,,,,splinter,Indeterminate,worked,,,,1,"One side worked. One end cut with a 90°groove, other end broken. Looks like a half circle in section.",,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1304,2299,ST,4581,1034,No,,unid,fragment,y,n,82,50,31,,,,,,splinter,Indeterminate,worked,,,,1,"One side worked. One end cut, other side broken. Fragment",,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1305,2300,ST,4581,1034,No,,unid,fragment,y,n,89,42,21,,,,,,splinter,Indeterminate,worked,,,,1,One side possibly worked. One end cut other broken.,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1306,2301,ST,4581,1034,No,,unid,fragment,y,n,125,14,13,,,,,,splinter,Indeterminate,worked,,,,1,"One side worked. One end cut, other end broken. Splinter/fragment.",,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1307,2302,ST,4581,1034,No,,unid,fragment,y,n,0,0,0,,,,,,splinter,Indeterminate,,,,,1,Seven splinters/fragments + one bone fragment,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1308,2303,ST,4581,1034,No,,unid,fragment,y,n,97,30,16,,,,,,splinter,Indeterminate,worked,,,,1,"All sides splintered, both ends cut but splintered.",,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,1034,1117,751,Drain,in situ,FALSE,
1321,2239,ST,4584,867,No,,unid,fragment,n,n,100,16,13,,,,,,splinter,Indeterminate,worked,,,,1,"Both ends broken. Two, maybe three sides worked. Fragment. Could be a peg.",,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,867,784,751,Drain,in situ,FALSE,
1322,2240,ST,4584,867,No,,unid,fragment,y,n,49,37,24,,,,,,splinter,Indeterminate,worked,,,,1,The other end broken. Maybe two sides worked. Fragment.,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,867,784,751,Drain,in situ,FALSE,
1323,2243,ST,4584,867,No,,unid,fragment,n,n,0,0,0,,,,,,splinter,Indeterminate,,,,,2,curved splinter like a hook  poss from carved object or simply splinter,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,867,784,751,Drain,in situ,FALSE,
1328,2150,ST,4586,866,No,,conifer,fragment,y,n,151,19,18,,,,,,splinter,Indeterminate,worked,,,,1,Both ends broken. One side worked. Fragment.,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,866,784,751,Drain,in situ,TRUE,
1329,2151,ST,4586,866,No,,conifer,fragment,y,n,133,22,12,,,,,,splinter,Indeterminate,,,,,1,Splinter.,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,866,784,751,Drain,in situ,TRUE,
1330,2152,ST,4586,866,No,,conifer,fragment,y,n,45,23,7,,,,,,splinter,Indeterminate,worked,,,,1,Both ends broken. One side worked. Fragment.,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,866,784,751,Drain,in situ,TRUE,
1331,2153,ST,4586,866,No,,conifer,fragment,y,n,50,19,9,,,,,,splinter,Indeterminate,worked,,,,1,"One end cut, the other end broken. Two sides worked. Thick by the cut end. The rest of the piece has a thickness of 5 mm. thinning into 0 mm. Could maybe be a lap joint. Fragment. Same as 2155",,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,866,784,751,Drain,in situ,TRUE,
1332,2155,ST,4586,866,No,,conifer,fragment,y,n,33,9,7,,,,,,splinter,Indeterminate,worked,,,,1,"One end cut, the other end broken. Three sides worked. Thick by the cut end. Could be from a lap joint. Fragment. Same as 2153",,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,866,784,751,Drain,in situ,TRUE,
1333,2156,ST,4586,866,No,,conifer,fragment,y,n,18,9,8,,,,,,splinter,Indeterminate,worked,,,,1,Both ends broken. Fragment. Could be from a pin or a peg.,In the bag is also one piece of bone.,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,866,784,751,Drain,in situ,TRUE,
1336,2247,ST,4587,941,No,tangential,conifer,fragment,y,n,394,28,16,,,,,,splinter,Indeterminate,worked,,,,1,Both ends broken. One side worked. Fragment. Could be from a plank.,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,941,669,751,Floor,in situ,FALSE,
1337,2248,ST,4587,941,No,,conifer,fragment,n,n,100,22,5,,,,,,splinter,Indeterminate,worked,,,,1,Both ends cut. Two sides worked. Fragment.,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,941,669,751,Floor,in situ,FALSE,
1338,2249,ST,4587,941,No,,conifer,fragment,y,n,147,17,17,,,,,,splinter,Indeterminate,worked,,,,1,Both ends broken. Maybe two sides worked. Fragment.,,EC/SÞ/GL,S13.2,1750-1800,1750,1800,1750-1810,Main Corridor,941,669,751,Floor,in situ,FALSE,
